timestamp,user_ip,file_count,data_volume_mb,device_id,total_files_on_usb,label,action_no
1717026986,192168000000.0,8,993.83,74,43797,1,0.5
1723413831,19216825563.0,4,765.2,99,20648,1,0.5
1730190929,192168000000.0,10,75.27,2,18097,1,0.5
1732035226,192168000000.0,7,146.58,35,44240,1,0.0
1720679005,19216810895.0,2,699.4,89,27117,1,0.0
1708367328,150445739.0,7,910.79,100,14039,1,0.0
1714264439,19216830196.0,3,361.84,94,17214,1,0.0
1717547671,192168000000.0,4,64.96,46,31918,1,1.0
1725134998,19216813097.0,8,156.82,88,42683,1,0.0
1715494678,192168000000.0,8,930.32,48,9370,1,0.0
1719609379,19216849202.0,6,582.67,74,23526,1,0.5
1703965689,7021024777.0,3,28672.0,51,34637,1,0.5
1716314345,21216115246.0,6,813.71,73,22223,1,0.5
1725399084,192168000000.0,7,21258.24,20,17521,1,0.0
1710026094,8211206182.0,3,419.21,59,3181,1,0.0
1705937266,19216818563.0,10,77.69,4,1894,1,0.0
1717382889,19216825575.0,5,77527.04,21,37693,1,0.5
1716751798,192168000000.0,10,93982.72,21,26750,1,0.0
1710194611,1921683156.0,5,24842.24,63,47962,1,0.0
1704330879,192168000000.0,6,859.04,12,15819,1,0.0
1709052897,192168000000.0,6,9379.84,42,6447,1,0.0
1722159091,19216834128.0,5,830.78,71,8224,1,0.0
1715528719,1155350116.0,3,151.02,1,7655,1,0.0
1726581904,192168000000.0,5,19353.6,63,2500,1,0.0
1727959296,19216812838.0,5,925.44,14,22579,0,0.0
1714503495,19216819633.0,3,855.9,7,35000,1,0.0
1712194753,1921681308.0,6,774.01,34,42876,1,0.0
1704179372,192168000000.0,7,584.97,99,41692,1,0.0
1731346810,19216875208.0,1,567.71,64,10529,0,0.0
1704237506,192168000000.0,3,102.76,42,21578,1,0.0
1732535965,192168000000.0,4,64.45,64,22506,0,0.5
1728573191,192168877.0,6,342.39,71,44826,0,0.0
1707764810,192168000000.0,9,996.18,2,2956,1,0.5
1703416873,192168000000.0,8,669.06,48,2024,1,0.5
1724801452,15421498.0,4,381.11,44,30959,1,0.0
1717968759,583113191.0,4,355.47,30,30711,1,0.0
1730981204,192168000000.0,6,239.33,57,36267,0,0.0
1715491577,19216862137.0,6,494.76,27,17108,1,0.5
1723778250,192168000000.0,8,86917.12,64,38682,1,0.0
1706309869,1921689784.0,3,936.3,82,25690,1,0.0
1710852634,1891969219.0,5,948.79,9,48962,1,0.5
1703570127,192168000000.0,6,469.83,95,41416,1,0.5
1709061441,19216821740.0,5,891.35,87,44642,1,0.5
1712807024,18411610691.0,9,146.09,97,46969,1,0.0
1729806577,1921685263.0,8,138.38,14,49541,1,0.5
1725912023,1921689240.0,7,695.59,31,16399,1,0.0
1705186039,192168000000.0,8,286.51,20,29677,1,0.0
1732056829,192168000000.0,4,86886.4,13,31691,1,0.0
1731747125,192168000000.0,7,367.83,51,11071,1,0.5
1710762306,192168000000.0,6,631.33,90,22571,0,0.0
1722335595,19216811142.0,6,33.54,10,11389,0,0.5
1711194697,19216810208.0,12,200.36,99,20315,1,0.0
1709438529,19216823425.0,6,441.68,52,49757,1,0.5
1717079955,192168000000.0,11,580.29,48,39624,1,0.0
1727436445,192168000000.0,10,607.27,12,6406,1,0.0
1710063106,192168000000.0,7,317.66,84,49513,1,0.5
1709989539,19216858211.0,3,39.69,71,47150,1,0.5
1713878914,19216841246.0,8,385.88,4,47318,1,0.5
1709312450,19216818118.0,3,591.14,93,43685,0,0.0
1730563694,19216821221.0,4,274.91,61,3132,1,0.0
1719854655,235558186.0,2,191.56,12,13867,1,0.0
1709416002,1921688281.0,3,469.06,9,25488,1,0.0
1719073006,192168000000.0,5,398.0,69,8491,1,0.0
1702975253,19216864130.0,3,867.36,57,12156,0,0.5
1727823163,192168000000.0,10,284.76,95,1521,1,0.5
1728078391,1921684966.0,5,307.08,71,319,1,0.0
1708681992,149105000000.0,7,90357.76,27,40109,1,0.0
1704909639,1921681119.0,5,494.24,65,26747,1,0.0
1722677768,94149118212.0,8,764.83,33,4732,1,0.0
1724849915,110617114.0,13,639.81,87,12046,1,0.0
1709466959,20715318532.0,7,79831.04,62,19752,1,0.5
1725482779,192168000000.0,6,447.91,12,12455,1,0.5
1716969107,192168000000.0,7,507.65,26,21696,1,0.0
1705873200,192168000000.0,6,728.16,22,28292,1,0.0
1721805443,4548167217.0,7,447.41,100,36887,1,0.5
1710137099,1921681934.0,6,251.43,43,9982,1,0.0
1715716632,19216813223.0,2,675.62,95,23865,1,0.0
1728184397,19216817882.0,5,462.7,6,37727,1,0.0
1713935314,192168000000.0,2,98662.4,65,3378,1,1.0
1727817225,1921681399.0,5,790.59,3,44087,1,0.5
1716565612,19216823399.0,5,486.91,3,34160,0,0.0
1731231710,192168058.0,6,73359.36,94,27731,1,0.5
1715418724,59187215193.0,5,868.42,28,41703,1,0.0
1725063452,192168000000.0,6,203.66,62,12635,1,0.0
1702471207,71202115230.0,8,205.36,98,3098,1,0.0
1705436842,19216836148.0,6,716.08,39,35171,1,0.5
1729051047,1921685348.0,3,26.62,24,25906,1,0.0
1732078314,2285225167.0,4,445.02,68,24665,1,0.0
1722915848,2558728196.0,6,83056.64,41,40155,1,0.0
1716356992,192168000000.0,7,257.69,96,37504,1,0.5
1710621761,161762123.0,8,986.55,75,5947,1,0.0
1709449418,19216821329.0,5,918.7,31,17019,1,0.5
1726520339,192168000000.0,7,871.51,61,25627,1,0.5
1724711277,19216814158.0,5,600.72,88,26659,1,0.0
1717269417,192168000000.0,6,12.51,40,28172,1,0.0
1709780457,19216821104.0,4,498.51,45,18077,1,0.5
1714554195,192168000000.0,7,824.98,88,41876,1,0.0
1702335997,19216816333.0,9,255.96,81,36661,1,0.5
1721871327,1921682360.0,9,114.47,57,43254,1,0.0
1710359285,4957917.0,7,129.85,83,31405,1,0.0
1716114399,199506887.0,8,735.39,14,49891,1,0.0
1713409808,14153200140.0,6,31180.8,42,6923,1,0.0
1711013788,1921681349.0,4,615.4,11,34164,0,0.5
1701128224,19216816369.0,3,164.42,57,43168,1,0.0
1709573800,1921681226.0,7,996.11,17,14962,1,0.5
1720655980,1921686143.0,7,541.08,59,13605,1,0.5
1719030517,19216856101.0,10,462.5,27,2693,1,0.0
1727340401,241118000000.0,4,25.89,29,33603,1,0.5
1704108581,19216822943.0,4,720.06,64,5641,0,0.5
1717029927,20416663234.0,4,917.56,57,47509,1,0.0
1721633755,192168000000.0,4,440.06,9,36076,1,0.5
1712119479,192168000000.0,8,953.94,60,12527,1,0.0
1731117115,57022519.0,9,762.01,20,28619,1,0.0
1719673376,379126147.0,6,675.21,5,39427,1,0.0
1713709220,192168000000.0,7,763.1,99,48425,1,0.5
1708292896,19216861208.0,8,2846.72,51,43906,1,0.0
1713762762,19216831125.0,8,528.24,18,41121,1,0.0
1722618379,19216812739.0,4,12.22,73,46844,0,0.5
1705782959,192168000000.0,3,49367.04,83,22219,1,0.5
1716081260,192168000000.0,6,753.07,25,38175,1,0.0
1727126131,19216810548.0,5,300.9,6,19306,1,0.5
1725356695,19216852155.0,4,780.49,73,49706,0,0.0
1732557485,24535137119.0,4,59.16,62,42258,1,0.0
1722140408,19216814614.0,11,548.75,48,49915,1,0.0
1709001901,19216815113.0,7,442.96,39,10255,1,0.0
1715178030,13065176238.0,7,435.58,31,27568,1,0.0
1712694458,19216822339.0,7,580.55,20,4506,1,0.0
1720767438,19216841205.0,9,150.58,69,48135,1,0.0
1728373652,192168000000.0,4,851.75,61,25626,1,0.5
1703020315,19216810898.0,3,530.19,72,10969,1,0.0
1704860468,192168000000.0,3,322.87,50,32946,1,0.0
1731587288,19216814582.0,4,263.86,77,11832,0,0.0
1707180431,19216810187.0,9,150.2,66,22932,1,0.5
1705143301,19216846193.0,5,344.97,12,27044,1,0.0
1710010702,206134000000.0,10,150.9,96,9214,1,0.0
1711466025,19216813251.0,10,997.6,50,16319,1,0.0
1720978814,19216860177.0,5,145.31,58,28221,1,0.5
1703759128,192168000000.0,6,940.73,90,40927,0,0.0
1718069206,1921685752.0,6,832.99,17,11163,1,0.0
1711583576,19216824273.0,5,85995.52,14,9279,1,0.5
1720780737,1921683288.0,5,26.35,77,46653,0,0.0
1726832596,192168000000.0,8,228.22,79,4415,1,0.0
1724317133,12476161161.0,5,22476.8,5,41785,1,0.5
1703931123,161639883.0,3,772.92,89,7707,1,0.0
1723516519,24111570229.0,11,133.99,31,35979,1,0.0
1702967859,192168000000.0,4,63334.4,61,40260,1,0.0
1721752948,192168000000.0,6,848.81,41,17491,0,1.0
1709154615,19216822496.0,6,520.38,93,35750,1,0.5
1719021766,19216810494.0,4,60057.6,41,39016,1,1.0
1718836225,192168000000.0,2,155.09,66,38439,1,0.0
1715699673,19216872239.0,4,922.81,41,1504,0,0.5
1726982666,1921681142.0,12,384.4,92,40944,1,0.0
1705706204,192168000000.0,8,347.08,62,42675,1,0.0
1709137188,11313123561.0,4,433.54,82,14498,1,0.0
1715636797,19216813315.0,5,358.12,10,1183,1,0.0
1719194987,192168000000.0,5,75223.04,22,35443,1,0.0
1721745812,24096228127.0,11,263.15,76,5701,1,0.0
1703349956,8510077114.0,5,924.12,41,43180,1,0.0
1708806238,191557676.0,6,49694.72,82,12882,1,0.0
1709127422,19216813222.0,7,4.74,24,46009,1,0.0
1719656023,19216846141.0,5,715.29,26,22636,1,0.5
1732015712,19216839171.0,5,322.9,26,16421,0,0.5
1702974320,19216823071.0,4,754.03,6,28652,0,0.0
1720418856,1921687034.0,3,881.9,33,45277,1,0.5
1708266477,19216874183.0,4,947.25,61,27888,1,0.5
1710984658,12911743160.0,3,368.23,98,2869,1,0.0
1705687551,192168000000.0,7,222.68,60,43204,1,0.0
1703632704,22293231158.0,5,866.08,63,9331,1,0.0
1708951131,19216850242.0,4,690.96,48,42475,0,0.0
1703256670,19216827233.0,4,908.01,16,1635,0,0.0
1711744697,19216882208.0,5,630.41,67,36592,1,0.5
1716568117,192168000000.0,7,563.98,23,28809,1,0.0
1717197254,192168866.0,4,54026.24,74,29284,1,0.0
1710411941,19216883149.0,4,254.93,77,15840,0,0.0
1705216381,815288251.0,7,28477.44,87,39157,1,0.0
1717568525,19216825201.0,6,844.96,72,46640,1,0.0
1710042143,19216822082.0,8,385.56,84,16374,1,0.0
1715091637,19216813429.0,7,955.13,76,17327,1,0.0
1721836125,1362215937.0,4,800.75,6,26994,1,0.0
1705523001,192168000000.0,8,62699.52,15,13047,1,0.0
1719229651,1921684095.0,6,619.44,28,6642,0,0.0
1727584852,1921688105.0,4,137.83,8,33907,1,0.0
1703391489,23514012525.0,5,973.76,83,5188,1,0.0
1710136586,19216858245.0,1,101601.28,49,12114,1,0.0
1705818181,192168000000.0,4,964.6,91,47088,1,0.5
1726612379,1921686122.0,4,405.23,61,24535,1,0.0
1728977686,19216854106.0,5,402.52,2,18857,1,0.0
1722030595,19216860234.0,5,46069.76,40,31498,1,0.0
1710879905,192168000000.0,7,740.76,58,6330,1,0.5
1720896901,1921687923.0,4,69713.92,38,40703,1,0.5
1727809763,192168000000.0,9,58173.44,62,13886,1,0.5
1718093808,19216811681.0,5,29880.32,25,43764,1,0.0
1710752835,1981461486.0,8,905.61,90,48212,1,0.5
1717750341,11077147246.0,4,782.2,40,48884,1,0.0
1729253320,2331372021.0,6,514.48,41,44802,1,0.0
1715588683,192168000000.0,5,23.25,41,4841,0,0.0
1728570388,19216815812.0,10,286.64,52,34258,1,0.5
1712213851,1921682139.0,10,89477.12,45,36190,1,0.0
1727284119,192168000000.0,5,269.04,84,49509,0,0.0
1705471268,157254000000.0,3,329.03,24,13308,1,0.5
1725848462,19216819716.0,2,378.9,91,18057,1,0.0
1721966771,19216825161.0,3,406.49,16,29246,1,0.0
1729203401,192168000000.0,6,985.08,63,27289,1,0.0
1701287606,1744761239.0,4,684.13,18,19388,1,0.0
1729161776,15918986233.0,9,40089.6,80,43719,1,0.0
1707113858,20216136118.0,6,43970.56,41,38108,1,0.0
1729235460,192168000000.0,5,28272.64,65,22451,1,1.0
1712034235,19216888112.0,5,705.32,22,18299,1,0.0
1722018985,192168000000.0,11,946.17,82,12167,1,0.0
1730545413,192168000000.0,8,17735.68,42,49265,1,0.0
1712978321,192168000000.0,5,331.0,75,230,1,0.0
1702285439,1562174144.0,7,365.32,42,26381,1,0.5
1714635341,19216819789.0,3,206.38,59,25809,1,0.0
1725341871,19216849188.0,8,859.3,95,44443,1,0.0
1712388079,192168000000.0,5,269.07,70,49640,1,0.0
1721654947,192168000000.0,8,807.32,21,6843,1,0.0
1706565656,192168000000.0,5,37642.24,40,35081,1,0.0
1730152390,192168000000.0,4,545.24,14,26631,1,0.0
1713150438,192168000000.0,4,10731.52,10,29778,1,0.0
1729515079,19216818207.0,6,96368.64,95,9642,1,0.0
1701415566,19216834156.0,5,86876.16,78,27115,1,0.0
1722689503,192168000000.0,5,334.33,2,18900,1,0.0
1716675735,192168000000.0,4,76369.92,67,24911,1,0.0
1716327901,19216887153.0,7,588.0,11,42733,1,0.5
1729302558,192168000000.0,5,790.96,14,8026,1,0.0
1731010223,192168000000.0,9,752.71,15,32268,1,0.5
1731113113,22620249185.0,5,546.47,4,44763,1,0.0
1706567560,192168000000.0,3,21.56,4,32959,1,0.5
1728391925,19216886165.0,2,284.66,84,39834,0,0.0
1731149603,1921683698.0,4,902.42,69,13987,1,0.5
1707519368,1921682105.0,2,972.73,65,10493,1,0.0
1732268519,1921686073.0,7,81305.6,100,29315,1,0.0
1716857650,192168000000.0,9,254.54,100,43347,1,0.0
1702988316,192168000000.0,8,21.86,73,37724,1,0.0
1703872154,19216819677.0,6,270.59,4,48739,0,0.0
1703640765,192168000000.0,3,36.43,16,7437,1,0.0
1702405859,1921688683.0,12,921.06,43,31657,1,0.0
1728617284,19216895177.0,8,980.42,23,44572,1,0.0
1703117702,19216815194.0,5,788.12,48,7887,1,0.5
1706258342,1921686425.0,4,311.58,79,8921,0,0.0
1721976480,192168000000.0,9,68003.84,10,28014,1,0.0
1711658082,192168000000.0,3,773.36,39,45755,1,0.0
1701180489,19216886161.0,2,630.82,94,41081,0,0.0
1722347629,19117561243.0,6,695.17,83,42857,1,0.0
1726254681,123234000000.0,7,6563.84,70,890,1,0.0
1726946629,19216813203.0,4,148.67,65,36161,1,0.0
1705627598,192168000000.0,7,394.36,20,31729,1,0.0
1712421432,192168000000.0,6,42250.24,54,17097,1,0.0
1703881680,192168000000.0,6,286.65,19,12151,1,0.0
1702311872,19216822831.0,8,62064.64,11,41651,1,0.0
1708223532,192168000000.0,4,290.39,39,27208,1,0.0
1704880811,19216827248.0,6,796.12,44,16647,0,0.0
1714703716,192168000000.0,1,996.12,31,12616,1,0.0
1720459543,1921681754.0,5,746.76,32,29186,0,0.0
1725489071,19216824557.0,4,452.82,20,6261,1,0.0
1712900337,19216819799.0,10,407.87,87,30344,1,0.0
1718847083,19216899122.0,7,234.32,76,9751,1,0.0
1715909886,19216815220.0,9,810.24,23,12632,1,0.0
1705604523,19216852210.0,5,551.58,63,4644,1,0.5
1723910637,1257132199.0,4,685.86,49,49502,1,0.5
1704284671,192168000000.0,8,261.74,91,4648,1,0.0
1723067402,19216819042.0,5,665.2,76,9140,1,0.0
1706181538,19216825227.0,7,759.32,33,23681,1,0.0
1718728486,19216821251.0,3,691.68,58,44949,0,0.0
1729059765,192168000000.0,9,614.93,2,29559,1,0.0
1709389225,19216821974.0,6,825.29,12,6239,1,0.0
1715075693,192168000000.0,4,71.84,24,45194,0,0.0
1716713634,17841146161.0,10,50.85,21,32298,1,0.0
1711884250,192168000000.0,3,68515.84,74,6065,1,1.0
1713823969,522325470.0,6,20674.56,38,33552,1,0.0
1716303477,19216813211.0,6,304.49,20,39173,0,0.0
1719747517,219122000000.0,4,641.58,96,40276,1,0.0
1724312346,19216891154.0,4,668.33,50,17415,1,0.0
1718102796,19216815562.0,5,736.77,32,15766,0,0.0
1709733446,192168000000.0,8,350.89,49,8797,1,0.5
1723230544,1921687669.0,4,756.88,69,13302,1,0.0
1710742381,1921683231.0,3,21207.04,29,19959,1,0.5
1726285638,192168000000.0,4,51.8,6,8669,1,0.5
1703348178,125130000000.0,2,609.08,25,38505,1,0.0
1702833298,19216817203.0,2,694.21,27,3681,1,0.0
1710736665,192168000000.0,4,754.34,85,26094,1,0.0
1705247949,192168000000.0,6,594.19,68,36023,1,0.0
1705563609,241391272.0,2,629.56,50,20994,1,0.5
1732077373,1921683518.0,4,134.01,31,35291,1,0.0
1721820176,245116000000.0,11,73.94,100,20592,1,0.0
1705682288,1921680130.0,13,883.16,3,48908,1,0.0
1715856935,192168000000.0,9,322.97,6,42177,1,0.0
1712693517,192168000000.0,3,689.42,67,32026,1,0.0
1704649628,1921681221.0,7,48732.16,19,29159,1,0.0
1711956574,5811041255.0,5,36413.44,5,27485,1,1.0
1713645109,1921687765.0,5,585.08,99,29559,1,0.5
1718742547,19216816911.0,8,633.06,19,29360,1,0.0
1710983151,791938644.0,10,95303.68,10,45379,1,0.5
1711332643,19216855110.0,3,875.67,23,15078,1,0.0
1725866602,14864143106.0,3,469.15,65,16880,1,0.0
1720648646,19216820790.0,5,379.69,75,6068,1,0.0
1730740917,19216858120.0,11,193.76,58,33459,1,1.0
1721737147,19216860190.0,6,97.76,15,21000,0,0.0
1702234558,19216817692.0,4,646.67,27,10013,1,0.0
1731910306,1921687080.0,7,82841.6,5,11756,1,0.0
1722169112,19216824239.0,6,572.63,83,37597,1,0.0
1726587588,192168000000.0,8,172.81,23,47633,1,0.0
1730604903,19216839182.0,7,74.6,19,32414,1,0.0
1702414470,19216860110.0,7,101263.36,8,28164,1,0.0
1719012758,19216857104.0,4,81.19,34,7683,1,0.5
1712272092,25312236197.0,7,123.61,9,44393,1,0.0
1716730342,19216868223.0,4,265.61,2,11027,1,0.0
1708528450,192168000000.0,3,796.51,90,45441,0,0.5
1732100754,1921687752.0,6,567.64,37,47605,0,0.5
1729141076,19216864195.0,6,79564.8,9,40906,1,0.0
1711809391,19216897194.0,6,34314.24,25,29546,1,0.0
1704067757,192168000000.0,7,3788.8,36,4811,1,0.0
1730035637,192168000000.0,6,61767.68,41,19330,1,0.0
1710713174,192168000000.0,5,910.51,20,49888,1,0.0
1715349395,19216822379.0,7,860.18,72,31396,1,1.0
1718985593,192168000000.0,5,95989.76,81,27175,1,0.0
1728000924,1921686286.0,9,753.07,87,27567,1,0.0
1722244556,1921681838.0,6,538.74,33,7960,0,0.0
1708564255,19216828165.0,5,35399.68,33,27762,1,0.0
1728941699,192168000000.0,5,837.78,98,39064,1,0.0
1713131386,192168000000.0,11,32.14,77,48850,1,0.0
1728117715,19216813217.0,7,718.34,68,36612,1,0.0
1719700926,192168000000.0,8,87132.16,70,11394,1,0.0
1704166234,19216858243.0,8,616.51,45,29501,1,0.0
1709562568,192168000000.0,4,518.2,42,27187,0,0.0
1707963264,19216818189.0,4,4.84,81,39252,1,0.5
1719171929,19216868138.0,5,61685.76,87,3457,1,0.0
1727248460,1921681252.0,2,773.98,94,7900,1,0.0
1720232787,19216811163.0,7,42362.88,16,24213,1,0.0
1729872440,19216813029.0,5,724.27,8,46668,0,0.0
1713060941,1527320662.0,5,75.01,38,28541,1,0.0
1705300935,192168000000.0,6,56258.56,96,13680,1,0.0
1730399733,19216824299.0,7,831.2,41,5453,1,0.0
1704212280,820851101.0,3,574.04,59,46970,1,0.5
1729099809,19216899249.0,8,183.92,98,5660,1,0.0
1714953678,14825545146.0,3,5447.68,78,47449,1,0.0
1713557461,192168000000.0,6,38318.08,42,4659,1,0.5
1707709425,19216815252.0,5,6389.76,47,10689,1,0.0
1710990931,19216815265.0,4,356.79,81,21250,1,0.0
1729120651,23668155185.0,11,637.74,38,44230,1,0.5
1728242205,1921682132.0,7,276.71,23,46566,1,0.5
1707716632,19216816497.0,3,50176.0,10,2321,1,0.0
1727363753,19216896137.0,2,192.15,24,49440,0,0.0
1706018451,19216835247.0,6,536.1,9,26862,0,0.0
1704674294,19216822.0,6,440.03,83,26772,1,0.0
1701674786,19216881131.0,5,435.97,50,35392,1,0.0
1719354008,1921684459.0,7,817.05,14,43319,1,0.0
1704150441,192168000000.0,5,626.76,42,6457,1,0.5
1727872001,124119325.0,6,83937.28,94,48571,1,0.5
1701827591,19216823676.0,10,469.14,7,31508,1,0.0
1705128102,10115814957.0,6,58071.04,1,46669,1,0.0
1711375504,19216884206.0,7,686.61,62,40240,1,0.0
1723682551,1921682484.0,6,281.31,18,619,1,0.0
1723818832,4714712182.0,6,658.2,15,9708,1,0.5
1723043267,95145207205.0,6,405.5,35,27787,1,1.0
1724144482,19216878233.0,7,299.52,98,42990,1,0.0
1710381016,19216889112.0,3,9615.36,58,583,1,0.5
1709912856,192168459.0,4,68403.2,70,10640,1,0.0
1731582843,192168000000.0,9,727.8,67,5724,1,0.0
1731561548,192168000000.0,8,198.8,54,38592,1,0.0
1716319851,192168000000.0,7,76820.48,70,21245,1,0.0
1709149247,20520464242.0,7,334.14,7,40989,1,0.0
1722447635,19216811722.0,5,440.53,61,29207,0,0.0
1709444723,19216863168.0,5,333.16,1,29244,1,0.0
1703861042,19216812484.0,6,16732.16,28,14593,1,0.5
1712848059,19216814986.0,4,485.27,73,49914,0,0.0
1708404009,192168000000.0,7,723.24,62,22239,1,1.0
1723506640,192168000000.0,8,88770.56,91,10393,1,0.0
1702304137,192168000000.0,6,638.31,35,46031,0,0.0
1713458706,192168000000.0,5,266.55,30,32977,0,0.0
1730875629,192168000000.0,7,609.01,21,13008,1,0.0
1717068412,192168000000.0,4,38164.48,51,38073,1,0.0
1706444265,19216872129.0,6,252.06,40,20198,1,0.0
1728720890,1921682967.0,4,21.24,16,6875,1,0.5
1709732303,97173588.0,5,887.77,53,36815,1,0.0
1720850021,192168000000.0,10,830.91,11,12522,1,1.0
1720949186,192168000000.0,7,979.17,62,28023,1,0.5
1730488994,19216820070.0,8,925.05,16,11084,1,0.5
1721375540,18185204246.0,10,386.51,80,18663,1,0.5
1715524544,192168000000.0,6,217.64,56,42221,1,0.0
1712346737,19216884158.0,5,77.8,21,37662,1,0.0
1729058095,192168000000.0,5,321.27,44,19757,1,0.0
1714940630,54179190116.0,3,862.4,42,40603,1,0.0
1713521617,19216824168.0,6,619.12,8,19553,0,0.0
1713033958,192168000000.0,10,81121.28,59,3027,1,0.0
1730545674,1921680217.0,7,963.55,68,46661,1,0.5
1722633467,192168000000.0,7,561.73,19,21520,1,0.0
1721744991,19216825162.0,6,936.5,47,45813,0,1.0
1707879293,192168000000.0,4,58.56,64,40698,1,0.0
1714073187,192168000000.0,14,99880.96,69,1049,1,0.0
1732063891,192168000000.0,10,37488.64,18,29388,1,0.0
1715593569,19216813347.0,5,652.33,28,18156,0,0.0
1706770023,19216817875.0,4,102.35,76,44036,1,0.5
1725128928,19216824833.0,7,236.12,9,39707,1,0.0
1703654634,192168000000.0,5,246.38,72,31608,1,0.0
1731365698,19216822097.0,3,97044.48,52,8881,1,0.0
1703853386,19216842235.0,6,286.76,73,15546,0,0.0
1705964282,1921685462.0,4,866.11,53,29878,1,0.0
1716343121,192168000000.0,4,918.41,76,32724,1,0.5
1711454638,19216812233.0,8,214.97,3,21049,1,0.0
1705904362,192168000000.0,7,24535.04,33,24099,1,0.0
1720544662,19216815941.0,7,979.56,7,7475,1,0.0
1720424686,1921685666.0,8,807.47,92,6217,1,0.0
1718526090,19216844143.0,9,158.97,50,2794,1,0.0
1716126693,19216848229.0,7,309.32,59,29362,1,0.5
1709935875,192168000000.0,7,69908.48,23,42519,1,0.0
1725520926,1921688388.0,8,670.61,53,28805,1,0.0
1729892495,22749129242.0,5,63242.24,68,3800,1,0.5
1717347621,192168243.0,8,777.38,55,33728,1,0.5
1716192519,19216861104.0,7,522.11,70,16987,1,0.5
1703915188,19216817683.0,8,538.6,70,25722,1,0.5
1714592871,19216834152.0,3,468.45,75,35187,1,0.0
1713646723,19216814727.0,8,207.25,93,15446,1,0.0
1720237299,3459123178.0,4,757.22,88,47620,1,0.5
1713444910,19216829223.0,5,251.74,79,25935,0,0.5
1705058954,192168000000.0,4,845.3,19,23751,0,0.0
1721195448,19216861166.0,5,680.56,37,3515,1,0.0
1726349812,164721458.0,10,47.62,90,48715,1,0.0
1708385294,1921685126.0,10,18370.56,84,25690,1,0.5
1723937772,192168000000.0,3,879.81,65,43959,1,0.0
1703914786,19216814222.0,10,948.07,48,15155,1,0.0
1714004985,608812167.0,5,173.61,44,664,1,0.5
1724334551,19216840102.0,6,49633.28,33,19129,1,0.0
1703764072,19216826206.0,5,54292.48,78,14641,1,0.0
1725760762,192168000000.0,8,36669.44,96,13452,1,0.0
1702127990,1921682179.0,4,857.97,45,34267,1,0.5
1719381296,1582274515.0,6,933.8,88,12518,1,0.0
1723398882,1921689254.0,11,57886.72,85,17012,1,0.0
1731463917,192168000000.0,3,440.72,44,36142,1,0.0
1702989467,11611219183.0,5,80988.16,76,31869,1,0.0
1724854632,182541272.0,4,326.05,66,16199,1,1.0
1705060144,12917424954.0,6,72919.04,11,44449,1,0.0
1701691958,19216815770.0,5,333.74,4,29545,0,0.0
1724304948,19216810132.0,7,812.44,36,46807,1,0.0
1725704669,1921685741.0,2,47953.92,31,24282,1,1.0
1708005630,192168000000.0,12,145.63,78,8360,1,0.0
1715549306,192168000000.0,4,968.9,24,46932,1,0.5
1712776258,192168000000.0,4,648.11,52,47296,1,0.0
1714638802,19216851228.0,7,775.47,64,28287,1,0.5
1729479041,19216876114.0,7,663.06,21,30942,1,0.0
1727073426,1921686767.0,6,81.31,90,13895,1,0.5
1730746308,192168000000.0,8,310.01,74,27889,1,0.0
1704064589,40106228148.0,7,745.82,60,24123,1,0.0
1730467591,220317446.0,5,967.94,82,11672,1,0.0
1713411707,1921681462.0,6,512.82,20,4084,1,0.0
1705855916,192168000000.0,2,239.65,97,29271,1,0.0
1709128196,14210310649.0,9,797.86,79,360,1,0.0
1719847529,8311512173.0,6,62679.04,59,7199,1,0.0
1718852879,19216848109.0,5,477.74,44,14858,1,0.0
1709406831,19216815427.0,6,509.63,35,28538,1,0.0
1710918123,192168000000.0,6,11.64,88,23888,1,1.0
1707606627,19216847187.0,5,115.09,61,19107,1,0.0
1712007759,19216846209.0,7,779.32,6,44798,1,1.0
1702940074,1921682230.0,3,13721.6,100,42245,1,1.0
1721582244,81148252230.0,4,599.57,3,16191,1,0.0
1715205878,6618451217.0,6,573.63,59,32687,1,0.0
1718029755,19216870117.0,5,728.51,14,12587,0,0.5
1727510505,19216879218.0,6,532.43,95,40711,1,0.5
1715874257,192168000000.0,4,23.22,32,13636,0,0.5
1715704931,1941536250.0,1,223.49,28,26652,1,0.5
1712277607,192168000000.0,5,715.14,89,27696,1,0.0
1701774909,5619843142.0,5,98949.12,34,6882,1,0.0
1710496022,19216820711.0,9,992.51,75,7032,1,0.0
1706466174,19216878242.0,5,885.52,43,48511,1,1.0
1723835195,192168000000.0,9,616.9,84,39229,1,0.0
1723342509,192168000000.0,7,671.36,10,2084,1,1.0
1703408422,2531142223.0,3,493.23,77,43391,1,0.0
1702682243,192168000000.0,3,370.61,70,8861,1,0.0
1714712529,19216812367.0,5,887.3,1,9980,1,0.0
1709820870,21410193149.0,6,412.98,71,25343,1,0.0
1717701232,15716251115.0,7,78161.92,73,35917,1,0.5
1711131597,192168000000.0,9,44707.84,8,26107,1,0.0
1701598597,192168000000.0,6,358.4,34,22021,1,0.5
1728268720,1511806454.0,7,880.99,26,16893,1,0.0
1717092044,192168000000.0,3,790.64,32,43696,1,0.0
1731396177,22424097161.0,4,42393.6,61,46782,1,0.0
1711933432,192168000000.0,10,88698.88,69,7710,1,0.0
1703113703,205921220.0,8,893.17,93,19952,1,0.0
1721163215,19216822670.0,9,19302.4,48,26925,1,0.0
